Stn Number,Latitude,Longitude,Elevation (m AHD),First Year,Last Year,Number of Years,Stn Name
023738,-35.39,138.4652,216,1914,2012,99,MYPONGA
023739,-35.0369,138.913,370,1884,2012,129,NAIRNE
023740,-35.185,138.5017,8,1876,1998,123,OLD NOARLUNGA POST OFFICE
023741,-35.4519,138.3227,15,1867,2012,146,NORMANVILLE
023742,-35.5299,138.6896,10,1867,2012,146,PORT ELLIOT CARAVAN PARK
023743,-35.5412,138.5031,82,1910,2012,103,VICTOR HARBOR (RIVINGTON GRANGE)
023744,-35.5359,138.234,115,1883,2012,130,SECOND VALLEY (POOLAMACCA)
023745,-35.0333,138.7167,496.2,1884,1964,81,STIRLING
023746,-34.9333,138.6667,250,1865,1982,118,STONYFELL
023747,-35.256,138.8901,70,1861,2012,152,STRATHALBYN
023748,-34.8307,138.7051,145,1882,2012,131,ADELAIDE (TEA TREE GULLY COUNCIL)
023750,-34.9563,138.7443,487,1890,2012,123,URAIDLA
023751,-35.555,138.6217,5,1882,2002,121,VICTOR HARBOR COMPARISON
023752,-34.6717,138.8885,280,1880,2012,133,WILLIAMSTOWN
023753,-35.2705,138.5591,104,1862,2012,151,WILLUNGA
023754,-35.458,138.35,40,1892,2012,121,YANKALILLA
023756,-34.6603,138.9262,390,1951,2012,62,WILLIAMSTOWN (GLEN GILLIAN)
023757,-34.9833,138.7167,671,1951,1982,32,CRAFERS ST MICHAELS HOUSE
023758,-34.7398,138.8715,282,1951,2012,62,KERSBROOK (MABENJO)
023761,-35.556,138.3414,361,1942,2012,71,PARAWA (SHARON)
023762,-35.5667,138.45,210,1954,1987,34,WILLOW CREEK
023769,-35.1167,138.8667,,1879,1922,44,BATTUNGA
023772,-35.25,138.7667,215,1899,1929,31,BULL CREEK (MARBLE HOUSE)
023773,-35.6037,138.095,,1875,1939,65,CAPE JERVIS LIGHTHOUSE
023778,-34.8833,138.9667,,1876,1938,63,MOUNT TORRENS
023779,-35.0167,138.5667,,1887,1927,41,STURT
023781,-35.3667,138.8333,,1894,1932,39,WATALUNGA ESTATE
023782,-35.4833,138.3833,120,1867,1927,61,YANKALILLA (WOODVALE)
023783,-35.4012,138.4262,215,1963,2012,50,MYPONGA RESERVOIR
023795,-35.3,138.9833,,1861,1920,60,WOODBURN
023797,-35.5167,138.6667,25,1887,1920,34,PORT ELLIOTT
023799,-35.2183,138.7342,360,1967,2012,46,PROSPECT HILL
023801,-34.9482,138.8071,480,1967,2012,46,LENSWOOD RESEARCH CENTRE
023803,-34.9423,138.727,540,1933,2012,80,ASHTON CO-OP
023806,-34.8067,138.7552,390,1969,2012,44,UPPER HERMITAGE
023808,-35.3001,138.6415,262,1969,2003,35,YUNDI
023810,-34.971,138.7042,582,1969,2011,43,MOUNT LOFTY (CLELAND CONSERVATION PARK)
023812,-34.9392,139.0697,318,1969,2012,44,ROCKLEIGH (BLACK HEATH)
023817,-35.0236,138.7419,442,1969,2012,44,ALDGATE
023820,-34.6805,138.8561,280,1968,2012,45,WILLIAMSTOWN (SOUTH PARA RESERVOIR)
023822,-35.1802,139.0239,63,1971,2012,42,HARTLEY (PINE HILL)
023823,-35.4123,138.5751,248,1936,2012,77,HINDMARSH VALLEY (FERNBROOK)
023824,-35.4428,138.5444,410,1952,2012,61,HINDMARSH VALLEY (SPRINGMOUNT)
023829,-34.9516,138.8754,355,1882,2012,131,WOODSIDE
023830,-35.1062,138.4917,90,1969,2006,38,LONSDALE
023839,-35.0216,138.6097,242,1979,2012,34,BLACKWOOD (WITTUNGA)
024000,-34.3,140.9333,30,1916,1975,60,PARINGA (BEARDY PARK FARM)
024001,-34.2591,140.4708,26,1939,2012,74,BARMERA
024002,-34.2833,140.6,65.5,1915,1965,51,BERRI IRRIGATION
024003,-34.1658,140.7541,20,1884,2012,129,RENMARK IRRIGATION
024004,-34.0167,140.8333,24.4,1897,1965,69,CHOWILLA
024005,-34.25,140.4067,15,1915,1997,83,BARMERA (COBDOGLA)
024006,-34.2233,140.3422,40,1896,2012,117,KINGSTON ON MURRAY
024007,-34.4528,140.5681,46,1909,2000,92,LOXTON
024008,-34.2579,140.6478,22,1896,2012,117,LYRUP
024010,-34.2918,140.3632,33,1896,2012,117,MOOROOK
024011,-34.5833,140.8333,58,1915,1986,72,NADDA (ZIMMERMAN)
024012,-34.1479,140.3256,59,1877,2012,136,OVERLAND CORNER
024013,-34.4442,140.4958,40,1896,2012,117,LOXTON (PYAP)
024014,-34.1033,139.9042,38,1905,1991,87,QUALCO (KALUNA VINEYARDS)
024015,-34.1775,139.9425,45,1896,2002,107,WAIKERIE (RAMCO)
024016,-34.1711,140.7494,20,1889,2002,114,RENMARK
024017,-34.3523,140.8411,24,1909,2012,104,TALDRA
024018,-34.1778,139.9806,25,1896,2001,106,WAIKERIE
024019,-34.05,140.8333,20,1908,1987,80,WILKADENE (MURTHO)
024025,-34.2717,140.5964,50,1960,2012,53,BERRI
024028,-34.0849,140.6934,22,1968,2004,37,RENMARK (COOLTONG)
024029,-34.2159,140.186,63,1969,2012,44,WAIKERIE (EREMOPHILA PARK)
024031,-34.17,139.817,32,1969,2012,44,DUFFIELD RAMCO
024037,-34.1903,140.7619,18,1968,2011,44,PARINGA LOCK V
024043,-33.9833,140.9667,60,1890,1929,40,MURTHO POST OFFICE
024046,-34.0333,139.7667,30,1922,1986,65,CADELL
024500,-35.5144,139.3687,10,1935,1991,57,ASHVILLE
024501,-34.0971,139.1564,281,1890,2012,123,AUSTRALIA PLAINS
024502,-34.6923,139.4396,50,1936,2012,77,BLACK HILL
024503,-34.3522,139.6117,30.5,1867,1991,125,BLANCHETOWN
024504,-34.1233,139.3509,122,1900,2012,113,BOWER
024506,-34.2572,139.2689,210,1908,1994,87,EUDUNDA (BROWNLOW)
024508,-35.125,139.0433,96,1883,2012,130,CALLINGTON
024509,-34.3515,139.1289,395,1906,2012,107,DUTTON
024510,-35.1123,139.5172,75,1911,2011,101,TAILEM BEND (WOODLANDS)
024511,-34.1754,139.0847,415,1880,2012,133,EUDUNDA
024512,-33.9725,139.1869,236,1945,1992,48,ROBERTSTOWN (GERANIUM PLAINS)
024513,-34.6534,139.3651,68,1897,2011,115,CAMBRAI (KONGOLIA)
024514,-35.35,139.05,9.1,1909,1973,65,LAKE PLAINS (METALA)
024515,-35.2959,139.0328,18,1889,2012,124,LANGHORNE CREEK
024516,-35.3,139.0333,10,1901,1973,73,LANGHORNE CREEK 2
024517,-34.9145,139.301,40,1876,2012,137,MANNUM COUNCIL DEPOT
024518,-35.6902,139.3375,3,1864,2012,149,MENINGIE
024519,-35.4068,138.9701,8,1881,2012,132,MILANG
024520,-34.0333,139.6667,11,1881,1989,109,MORGAN POST OFFICE
024521,-35.1234,139.2592,33,1885,2012,128,MURRAY BRIDGE COMPARISON
024522,-35.0422,139.355,8,1915,1993,79,MYPOLONGA
024524,-35.0333,139.2167,76.2,1937,1977,41,PALLAMANA POST OFFICE
024525,-34.853,139.1607,192,1901,2012,112,PALMER
024526,-34.0753,139.0515,382,1921,2012,92,POINT PASS
024527,-33.9733,139.4208,115,1945,1992,48,MOUNT MARY PUMPING STATION 2
024528,-33.9908,139.0804,341,1898,2012,115,ROBERTSTOWN
024529,-34.7569,139.2172,100,1901,1974,74,MANNUM (SANDERSTON)
024530,-34.4584,139.3597,78,1887,2012,126,SEDAN (SANDLETON)
024531,-34.5719,139.2961,95,1880,2012,133,SEDAN
024532,-34.35,139.3,131.1,1907,1974,68,STONEFIELD
024533,-34.9692,139.1874,108,1892,2012,121,MURRAY BRIDGE (TEPKO)
024534,-34.1555,139.2251,231,1897,2012,116,SUTHERLANDS
024535,-34.5681,139.5971,12,1898,2012,115,SWAN REACH
024536,-35.2546,139.4542,21,1907,2012,106,TAILEM BEND
024537,-35.619,139.4378,5,1936,2012,77,MENINGIE (WALTOWA)
024538,-35.3333,139.3833,7.6,1883,1971,89,WELLINGTON EAST
024539,-35.5949,139.1296,9,1920,2012,93,NARRUNG (YALKURI)
024540,-35.3,139.4,,1887,1926,40,WELLINGTON STATION
024541,-33.85,139.4167,,1888,1927,40,DILKARA (FLORIETON)
024542,-34.7315,139.276,93,1974,2011,38,SANDERSTON (THE FORDS)
024547,-34.6762,139.6513,41,1965,2012,48,NILDOTTIE
024552,-35.2,139,50,1945,1981,37,HARTLEY POST OFFICE
024553,-33.8833,139.35,150,1925,1999,75,FLORIETON (BUNDEY BORE)
024554,-35.1978,139.5871,50,1969,2012,44,TAILEM BEND (RIVER DOWNS (NATURI))
024555,-34.2571,139.0923,478,1969,2012,44,EUDUNDA (MOONDAH)
024564,-34.3515,139.6153,11,1968,2012,45,BLANCHETOWN LOCK 1
024572,-35.2828,139.2031,8,1961,2012,52,WELLINGTON (BRINKLEY SOUTH)
024573,-34.4085,139.1274,344,1880,2012,133,TRURO
024576,-35.348,138.9771,14,1951,2012,62,MILANG (NAVARINO)
025000,-34.7314,140.5036,68,1921,2012,92,ALAWOONA
025001,-34.6667,140.2833,68,1929,1977,49,CALIPH POST OFFICE
025002,-34.8276,139.6673,92,1927,2012,86,PURNONG (CLAYPANS)
025003,-34.795,139.8488,53,1911,2007,97,COPEVILLE
025004,-34.6922,139.9644,70,1926,2012,87,GALGA
025005,-35.1333,140.6,85,1913,1983,71,GURRAI POST OFFICE
025006,-35.09,139.8972,72,1914,2012,99,KAROONDA
025008,-34.4667,140.0667,,1926,1974,49,MAGGEA
025009,-34.7033,140.8561,45,1920,2001,82,MERIBAH
025010,-34.8133,140.2177,77,1913,2012,100,MINDARIE
025011,-35.2964,139.6417,10,1910,1989,80,MOORLANDS
025013,-35.2977,140.6667,100,1911,2012,102,PARILLA
025014,-34.7169,140.7352,55,1915,2012,98,PARUNA
025015,-35.268,140.9075,101,1888,2012,125,PINNAROO
025016,-34.7833,140.0833,,1915,1954,40,ROSALIND
025017,-34.9413,140.1307,58,1914,2012,99,SANDALWOOD
025018,-34.7884,140.5003,62,1908,2011,104,ALAWOONA (SCHELLS WELL)
025019,-34.6333,140.3667,58.2,1907,1966,60,VEITCH
025020,-35.1333,139.7333,,1912,1959,48,WYNARKA (HOOPER)
025021,-35.1667,140.05,,1927,1960,34,YURGO
025023,-34.9295,140.9113,65,1951,2012,62,PEEBINGA
025025,-34.9732,139.8071,85,1912,2011,100,PERPONDA
025028,-34.9333,139.8333,,1916,1947,32,KALYAN
025032,-35.1732,140.1818,87,1964,2011,48,MARAMA
025034,-34.7797,140.2733,77,1957,1994,38,LOXTON (WANBI RESEARCH CENTRE)
025036,-35.1524,140.288,84,1969,2012,44,KULKAMI
025039,-35.0393,139.9844,70,1969,2012,44,LOWALDIE (CARRAMAR STUD)
025040,-34.8941,139.6768,61,1969,2012,44,BOWHILL
025041,-34.5922,140.5789,50,1969,2000,32,PATA (HILLDALE)
025042,-35.244,139.8261,59,1969,2012,44,SHERLOCK (WARRANA)
025044,-34.4595,139.8922,70,1970,2012,43,NEW WELL (MARFIELD)
025046,-35.0662,140.856,88,1962,2012,51,PINNAROO (KOMBALI)
025050,-34.6345,140.2432,68,1974,2012,39,CALIPH
025051,-34.5862,140.0779,65,1978,2012,35,MANTUNG
025054,-35.2068,140.3606,95,1969,2007,39,LAMEROO (DESFORD)
025056,-34.4177,139.7822,45,1899,2012,114,BLANCHETOWN (WYN-MOOR)
025500,-36.127,140.7069,92,1944,2000,57,BORDERTOWN (BERANGWEE)
025501,-36.3125,140.7718,81,1881,2002,122,BORDERTOWN
025502,-35.379,139.5617,6,1890,2012,123,COOKE PLAINS
025503,-35.4698,139.6967,15,1901,2012,112,COOMANDOOK
025504,-35.6984,139.8633,18,1887,2012,126,COONALPYN
025505,-36.3293,140.7112,76,1920,2008,89,BORDERTOWN (KARRAWIRRA)
025506,-35.38,140.1588,72,1908,2012,105,GERANIUM
025507,-36.098,140.3556,29,1906,2012,107,KEITH
025508,-35.5217,139.5133,30,1916,1997,82,COOMANDOOK (MALINONG)
025509,-35.3288,140.5175,99,1899,2012,114,LAMEROO COMPARISON
025510,-36.3667,140.7,70,1887,1962,76,MUNDULLA
025511,-35.4922,139.9419,15,1926,2003,78,NETHERTON (DESERT FRINGE)
025512,-35.3805,140.2519,83,1908,2012,105,PARRAKIE
025513,-35.3627,139.9503,23,1908,2012,105,PEAKE
025514,-35.8806,140.0594,18,1900,2012,113,TINTINARA
025515,-35.5163,139.9521,20,1915,2008,94,NETHERTON (THE GLEN)
025516,-36.0617,140.55,80,1949,1992,44,KEITH (NARREE DOWNS)
025517,-35.35,140.35,88,1907,1985,79,WILKAWATT POST OFFICE
025518,-36.1821,140.572,64,1910,2012,103,WIRREGA (TAUNTON)
025519,-36.3654,140.9096,110,1888,2012,125,WOLSELEY
025522,-36.2667,140.45,,1884,1928,45,KONGAL
025523,-35.8597,139.5599,15,1956,2012,57,MENINGIE (NARANGA)
025524,-35.9497,140.7833,110,1950,1998,49,BORDERTOWN (KANGARINGA)
025525,-36.1881,140.7999,98,1952,2011,60,BORDERTOWN (INGLEWOOD)
025527,-35.7118,139.6402,18,1955,2010,56,COONALPYN (ALPYN DOWNS)
025529,-35.8095,139.4747,10,1958,2011,54,MENINGIE (MILL PARK)
025538,-36.1519,140.5473,61,1969,2002,34,WIRREGA (YARRAWIN)
025539,-35.4143,140.359,80,1969,2011,43,WILKAWATT (NEWHOUSE FARM)
025541,-36.0371,140.5841,76,1969,2011,43,KEITH (MANDURAMA)
025542,-35.3963,140.5994,105,1969,2012,44,LAMEROO (ARTLARINGA)
025543,-35.5504,139.8654,28,1969,2011,43,KI KI (MOORILLA)
025546,-35.9899,139.9685,14,1969,2012,44,TINTINARA (RICHARDS)
025548,-35.8381,139.8991,16,1970,2001,32,CULBURRA (HAYFIELDS)
025551,-35.736,139.9581,20,1932,2007,76,COONALPYN (TWINVILLE)
025556,-35.6969,139.4943,7,1969,2012,44,MENINGIE (GREEN PLAINS)
026000,-37.4861,140.0115,6,1881,2012,132,BEACHPORT
026001,-37.4167,140.75,,1923,1973,51,BONLEY
026002,-37.1333,140.7167,55,1908,1955,48,BOOL LAGOON
026003,-37.2454,140.434,40,1923,2006,84,CALLENDALE
026004,-36.9706,139.71,10,1934,1982,49,CAPE JAFFA (JAFFA HILLS)
026005,-38.0573,140.6725,5,1864,2006,143,CAPE NORTHUMBERLAND
026006,-37.2583,140.9683,110,1911,1989,79,PENOLA (COMAUM PARK)
026007,-36.7124,140.9552,103,1889,2012,124,FRANCES
026009,-37.5659,140.6955,70,1915,2012,98,KALANGADOO
026010,-36.7096,140.1623,30,1913,2012,100,KINGSTON SE (KEILIRA STATION)
026012,-36.8309,139.8526,7,1875,2012,138,KINGSTON SE
026013,-36.8803,140.9286,95,1906,1995,90,KYBYBOLITE RESEARCH CENTRE
026014,-37.6051,140.5793,105,1892,2011,120,LAKE LEAKE (KOOEEYONG)
026015,-36.8297,140.5328,50,1923,2001,79,NARACOORTE (LOCHABER)
026016,-36.9731,140.3664,30,1879,2012,134,LUCINDALE POST OFFICE
026017,-36.501,140.3835,36,1935,2012,78,PADTHAWAY (MARCOLLAT)
026018,-37.5872,140.3426,20,1877,2012,136,MILLICENT
026019,-37.5575,140.4197,65,1924,1994,71,MOUNT BURR FOREST RESERVE
026020,-37.8333,140.7833,65,1860,1974,115,MOUNT GAMBIER POST OFFICE
026021,-37.7473,140.7739,63,1941,2012,72,MOUNT GAMBIER AERO
026022,-37.55,140.55,91.4,1898,1968,71,MOUNT MCINTYRE
026023,-36.9564,140.7402,58,1868,2001,134,NARACOORTE
026024,-37.0333,140.8,,1887,1977,91,NARACOORTE CAVE RANGE
026025,-37.3803,140.8379,62,1861,2012,152,PENOLA POST OFFICE
026026,-37.1628,139.756,3.3,1860,2012,153,ROBE COMPARISON
026027,-37.6957,140.4601,25,1950,2011,62,TANTANOOLA
026028,-36.6833,140.8167,76.2,1934,1968,35,FRANCES (WAVERLEY)
026030,-37.0153,139.9612,8,1901,2011,111,BISCUIT FLAT (WOOLMIT)
026033,-36.3167,139.7167,,1892,1927,36,CANTARA
026035,-36.9994,139.7994,14,1954,2002,49,NOOLOOK WELL (NOOLOOK FOREST RESERVE)
026037,-36.5822,140.7293,90,1959,2012,54,BORDERTOWN (YACCA VALE)
026039,-37.0833,140.0833,,1898,1934,37,CONMURRA
026049,-36.0582,139.5913,4,1968,2012,45,POLICEMAN POINT
026050,-37.3981,140.1264,15,1968,2000,33,BEACHPORT (PATAWITA)
026054,-36.7875,140.0894,20,1969,2005,37,KINGSTON (MOUNT SCOTT)
026057,-37.4306,140.4667,40,1969,2000,32,FURNER (KOOKOOTONGA)
026058,-36.6064,140.7118,90,1969,2012,44,BORDERTOWN (BEEAMMA SECTION 95)
026062,-36.9229,140.5809,52,1969,2012,44,NARACOORTE (BETTWS-Y-COED)
026065,-36.2789,139.8426,25,1968,2012,45,SALT CREEK (PITLOCHRY OUTSTATION 1)
026067,-37.9594,140.7703,21,1969,2012,44,MOUNT SCHANK (JETHIA)
026069,-36.8073,140.387,35,1969,2012,44,LUCINDALE (GREENVALE)
026071,-37.2068,140.1609,25,1970,2003,34,GREENWAYS
026075,-37.1428,140.9498,115,1967,2011,45,WRATTONBULLY (JOEVILLE)
026078,-36.9424,140.2362,23,1973,2012,40,AVENUE (DOWNER)
026083,-36.2334,139.8494,25,1974,2011,38,SALT CREEK (PITLOCHRY HOMESTEAD)
026086,-37.3797,140.3294,30,1975,2012,38,FURNER (KENNION SECTION 235)
026088,-36.4006,140.2698,25,1979,2011,33,WILLALOOKA (YARDOOKRA)
027000,-13.3539,141.7208,13,1914,2012,99,AURUKUN SHIRE COUNCIL
027003,-10.604,141.911,19.2,1908,2001,94,BOOBY ISLAND LIGHTHOUSE
027004,-10.7,142.5333,40,1887,1955,69,CAPE YORK POST OFFICE
027005,-13.9447,143.2006,199,1887,2012,126,COEN POST OFFICE
027006,-13.7642,143.1178,160.5,1950,2012,63,COEN AIRPORT EVAP
027010,-10.5667,142.15,104,1939,1973,35,GOODE ISLAND LIGHTHOUSE
027012,-12.0161,141.9,6,1893,1998,106,OLD MAPOON
027013,-11.55,142.4667,58,1887,1929,43,MCDONNELL STATION
027014,-13.1833,142.8,122,1887,1929,43,MEIN STATION
027015,-12.4536,142.6389,40,1887,2012,126,MORETON TELEGRAPH STATION
027021,-10.5831,142.2203,8,1888,2007,120,THURSDAY ISLAND TOWNSHIP
027022,-10.5853,142.21,57.6,1950,1993,44,THURSDAY ISLAND MO
027023,-12.7,142.1,,1914,1957,44,WEIPA MISSION STATION
027026,-10.684,142.528,,1914,1977,64,YORK ISLAND SCHOOL
027027,-10.5906,142.2878,13,1956,1996,41,HORN ISLAND AIRPORT
027031,-10.8969,142.3844,58,1960,2012,53,BAMAGA
027038,-16.4231,143.1456,93,1966,2012,47,HIGHBURY STATION
027042,-12.6267,141.8836,20,1914,2012,99,WEIPA EASTERN AVE
027044,-13.0658,142.4511,80,1913,2012,100,MERLUNA
027050,-11.7508,142.5822,113,1974,2012,39,HEATHLANDS NATIONAL PARK
028000,-15.5581,144.4453,95,1897,2012,116,LAURA POST OFFICE
028002,-16.05,144.3,,1884,1964,81,MAYTOWN
028004,-16.0008,144.0758,203.8,1889,2012,124,PALMERVILLE
028005,-15.8842,143.5125,125,1912,1997,86,KING JUNCTION
028006,-16.6833,143.9,,1896,1964,69,WALSH RIVER POST OFFICE
028007,-14.7803,143.5036,79.4,1887,2012,126,MUSGRAVE
028008,-12.785,143.3047,18.5,1956,2012,57,LOCKHART RIVER AIRPORT
028009,-17.0472,144.3489,304.8,1961,2011,51,ROOKWOOD STATION
028010,-15.4994,144.2814,165,1890,2008,119,FAIRVIEW OUTSTATION
028011,-14.8869,144.2169,10,1962,1997,36,KALPOWAR
028012,-15.3167,143.9558,80,1964,2011,48,KOOLBURRA
028013,-16.2217,144.7081,490,1965,2011,47,MAITLAND DOWNS STATION
028014,-14.4894,143.6775,27,1971,2011,41,LILYVALE STATION
028015,-16.6622,143.9969,152.4,1950,2012,63,WROTHAM PARK
028017,-13.9772,143.55,10,1958,1999,42,SILVER PLAINS STATION
028018,-15.1994,143.8556,80,1959,2004,46,KALINGA
028023,-14.9258,144.1994,28,1973,2012,40,LAKEFIELD NATIONAL PARK
028025,-15.6867,143.5633,180,1970,2011,42,PINNACLE
028027,-15.6119,143.4786,229,1973,2009,37,KIMBA
029001,-18.5447,139.8706,75,1889,2012,124,AUGUSTUS DOWNS STATION
029002,-19.5319,141.3531,90,1947,2007,61,ARIZONA
029003,-20.25,141.7667,,1915,1950,36,AUCKLAND DOWNS STATION
029004,-17.7425,139.5475,5.5,1886,2012,127,BURKETOWN POST OFFICE
029005,-20.0744,142.2089,170,1889,2010,122,BUNDA BUNDA
029006,-20.1833,141.45,,1915,1985,71,CABANDA STATION
029007,-19.4764,140.9317,55,1890,2010,121,CANOBIE
029008,-20.7089,140.5192,200,1884,2012,129,CLONCURRY MCILLWRAITH ST
029009,-20.6717,140.5083,189,1939,1975,37,CLONCURRY AERO
029010,-20.2667,141.6167,,1913,1948,36,CONSENTES STATION
029011,-20.1669,141.8514,160,1916,2012,97,CROWFELS STATION
029012,-18.2044,142.2447,115.5,1889,2012,124,CROYDON TOWNSHIP
029013,-18.7139,140.5472,50,1889,2012,124,DONORS HILL STATION
029014,-16.0414,142.3786,40,1923,2012,90,DUNBAR STATION
029015,-20.6528,141.5486,122,1890,2011,122,EDDINGTON STATION
029016,-18.8525,142.5742,175,1914,2011,98,ESMERALDA STATION
029017,-21.2333,141.55,178,1888,1993,106,EULOLO STATION
029019,-18.15,142.85,,1873,1957,85,GILBERT RIVER POST OFFICE
029020,-20.7,141.5,120,1912,1978,67,GILLIAT POST OFFICE
029022,-20.0919,140.3675,152,1888,2011,124,GRANADA STATION
029023,-18.8692,141.2069,50,1895,2010,116,IFFLEY STATION
029024,-18.1333,142.85,,1943,1973,31,CHADSHUNT STATION
029025,-20.6569,141.7458,122.6,1912,2011,100,JULIA CREEK POST OFFICE
029026,-20.0303,140.0378,150,1940,2008,69,KAJABBI KALKADOON HOTEL
029027,-19.36,140.0414,91.4,1898,2012,115,KAMILAROI STATION
029029,-15.8931,142.4439,43,1921,2011,91,KOOLATAH STATION
029030,-20.4247,141.4047,100,1920,2012,93,LANDS END STATION
029031,-18.5806,138.5811,70,1889,2012,124,LAWN HILL
029032,-19.0067,139.8961,75,1909,2012,104,LORRAINE
029034,-21.2719,141.2892,172,1886,2011,126,MCKINLAY ROADHOUSE
029035,-18.205,140.8867,15,1930,1982,53,MILGARRA
029036,-19.8581,141.5567,100,1890,2012,123,MILLUNGERA STATION
029037,-17.3297,141.8797,50,1890,2012,123,MIRANDA DOWNS STATION
029038,-15.4818,141.7483,9.6,1912,2012,101,KOWANYAMA AIRPORT
029039,-16.664,139.1837,8.5,1914,2012,99,MORNINGTON ISLAND
029040,-19.5261,138.3664,250,1890,2010,121,MORSTONE STATION
029041,-17.6706,141.0672,8.4,1872,2001,130,NORMANTON POST OFFICE
029044,-18.9167,142.25,,1920,1964,45,PROSPECT STATION
029045,-17.8619,142.5603,120,1921,2008,88,STRATHMORE
029047,-19.6241,138.6387,250,1892,2012,121,UNDILLA STATION
029048,-16.9683,141.9547,35,1921,2011,91,VANROOK STATION
029049,-20.4436,141.4553,100,1934,2007,74,WERRINA STATION
029050,-18.5736,140.8972,40,1915,2012,98,WONDOOLA STATION
029051,-20.0158,141.905,140,1924,2012,89,ZONIA DOWNS
029052,-14.8989,141.6192,4,1952,2011,60,PORMPURAAW TOWNSHIP
029054,-18.2092,142.6575,158,1926,2011,86,INORUNIE STATION
029057,-17.1833,141.7108,60,1923,2010,88,STIRLING STATION
029061,-18.9511,138.0531,250,1890,2012,123,HERBERT VALE
029065,-18.7881,139.7119,100,1964,2012,49,NARDOO STATION
029069,-17.3383,138.2508,60,1965,2012,48,WESTMORELAND STATION
029071,-18.2281,139.8739,12,1887,2004,118,FLORAVILLE DOWNS STATION
029072,-17.4667,140.8333,5,1873,1939,67,KARUMBA PILOT STATION
029075,-20.4744,140.5825,162,1888,2012,125,FORT CONSTANTINE STATION
029076,-17.7792,140.8794,16,1968,2009,42,MAGOWRA STATION
029080,-19.3142,138.3322,250,1969,2011,43,NORFOLK STATION
029081,-18.503,139.2903,76,1969,2011,43,GREGORY DOWNS STATION
029083,-17.9567,139.7553,15,1970,2011,42,ARMRAYNALD STATION
029086,-18.9611,140.5386,60,1970,2012,43,COWAN DOWNS STATION
029089,-20.1408,140.6806,140,1950,2011,62,CLONAGH STATION
029090,-21.0344,141.8008,144,1954,2012,59,TOORAK RESEARCH STATION
029091,-19.8253,140.1608,120,1942,2008,67,COOLULLAH STATION
029092,-19.8392,140.9336,90,1943,2011,69,BRINARD STATION
029093,-17.9431,138.8219,50,1945,1994,50,DOOMADGEE SHARP STREET
029094,-19.6881,139.3661,225,1971,2009,39,MAMMOTH MINE
029098,-21.5169,141.4478,230,1887,2009,123,PENOLA DOWNS STATION
029099,-20.1236,141.3186,90,1950,2009,60,DALGONALLY STATION
029105,-20.5019,140.3164,176,1954,2011,58,CARSLAND
029110,-15.6386,141.8228,20,1946,2009,64,RUTLAND PLAINS STATION
029114,-19.6028,142.2394,160,1971,2002,32,MALPAS STATION
029118,-20.1444,139.4142,350,1900,2012,113,CALTON HILLS STATION
029120,-21.5333,140.5,,1914,1973,60,SELWYN WRC
029121,-20.5958,139.6939,280,1893,2012,120,WEST LEICHHARDT STATION
029122,-21.2833,140.5,,1911,1975,65,KURIDALA POST OFFICE
029124,-21.0667,140.3,,1919,1987,69,MALBON RAILWAY STATION
029125,-20.7333,139.4833,356,1926,1971,46,MOUNT ISA POST OFFICE
029126,-20.7361,139.4817,381,1932,2012,81,MOUNT ISA MINE
029127,-20.6778,139.4875,340.3,1966,2012,47,MOUNT ISA AERO
029129,-21.215,140.2333,282,1887,2012,126,DEVONCOURT STATION
029130,-20.9542,139.5861,339,1970,2012,43,MIM RIFLE CREEK
029132,-20.14,141.43,120,1887,2012,126,MANFRED DOWNS STATION
029137,-19.6661,141.3961,100,1922,2011,90,NUMIL DOWNS STATION
030000,-17.6036,143.1811,61,1945,2012,68,ABINGDON DOWNS STATION
030001,-21,144,296,1890,1982,93,AFTON DOWNS STATION
030003,-20.6,144,271.3,1910,1945,36,ALDERLEY STATION
030004,-21.0167,143.4,,1914,1956,43,ARJUNA STATION
030006,-20.6694,143.7375,290,1941,2001,61,BOREMBA STATION
030007,-20.4333,142.9667,228,1887,1967,81,CAMBRIDGE DOWNS STATION
030008,-18.7194,144.3181,480,1902,2004,103,CARPENTARIA DOWNS STATION
030009,-20.0078,144.8992,722.4,1934,2011,78,CARGOON STATION
030010,-20.4319,143.8628,380,1922,2003,82,DUTTON RIVER STATION
030011,-19.7,144.1167,914,1884,1976,93,CHUDLEIGH PARK STATION
030012,-20.3667,142.5167,,1914,1987,74,CLUTHA STATION
030013,-18.3,143.4,,1886,1993,108,CUMBERLAND STATION
030014,-18.5189,144.0914,458,1908,2008,101,EINASLEIGH TOWNSHIP
030015,-21.1231,143.0389,220,1920,1999,80,ESSEX DOWNS STATION
030016,-21.2667,144.8333,344,1924,1978,55,EWAN PLAINS STATION
030018,-18.2922,143.5483,291.7,1872,2009,138,GEORGETOWN POST OFFICE
030019,-19.2611,143.6861,536,1917,2012,96,GILBERTON
030020,-21.2333,141.8942,171,1900,2005,106,GLENBERVIE STATION
030021,-20.7389,144.4853,430,1890,2012,123,GLENDOWER STATION
030023,-20.3617,145.6553,345,1893,2012,120,HOMESTEAD POST OFFICE
030024,-20.8447,144.1986,324,1884,2001,118,HUGHENDEN POST OFFICE
030025,-20.8528,144.2258,320,1887,2011,125,HUGHENDEN STATION
030026,-20.4514,143.2292,233,1924,2008,85,KENMAC STATION
